Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),Ptch(rad),Roll(rad),Yaw(rad),RxBt(V),Curr(A),Capa(mAh),Bat_(%),FM,GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,Rud,Ele,Thr,Ail,SA,SB,SC,SD,SE,SF,LSW,TxBat(V)
2021-08-29,16:06:31.490,76,76,100,23,4,2,25,73,100,29,0.48,0.11,2.73,14.4,8.5,880,29,0,31.166534 121.357382,52.8,15.71,34,10,47,-22,69,45,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:31.990,69,69,100,36,4,2,25,68,98,34,0.46,0.13,2.81,14.3,8.7,880,28,0,31.166459 121.357412,52.4,16.23,33,10,56,-25,66,61,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:32.490,75,75,100,28,4,2,25,81,100,25,0.45,0.13,2.90,14.4,8.7,882,29,0,31.166409 121.357427,52.1,16.60,33,10,63,-25,62,38,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:32.990,70,70,100,32,4,2,25,69,100,33,0.44,0.12,2.96,14.4,8.5,883,30,0,31.166331 121.357443,52.2,17.18,33,9,50,-32,68,35,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:33.490,72,72,100,32,4,2,25,70,99,32,0.41,0.13,3.01,14.4,8.8,884,29,0,31.166279 121.357448,52.3,17.58,33,9,43,-45,70,39,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:33.990,77,77,100,25,4,2,25,71,100,32,0.38,0.14,3.10,14.4,9.3,886,29,0,31.166198 121.357446,53.1,18.15,33,10,54,-43,81,38,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:34.490,81,81,100,18,4,2,100,78,100,23,0.35,0.14,3.19,14.4,8.6,887,29,0,31.166145 121.357441,53.1,18.47,33,10,47,-25,18,44,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:34.990,69,69,100,34,4,2,100,74,100,28,0.34,0.15,3.25,14.4,7.8,888,30,0,31.166068 121.357426,51.4,19.08,33,8,47,-49,28,54,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:35.490,80,80,100,23,4,2,100,78,100,24,0.31,0.17,-3.23,14.4,8.3,889,30,0,31.166018 121.357412,50.6,19.37,33,10,38,-43,29,28,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:35.990,84,84,100,19,4,1,100,80,99,24,0.31,0.17,-3.23,14.4,8.3,889,30,0,31.165994 121.357403,50.6,19.57,33,10,96,-81,29,113,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:36.490,83,83,100,17,4,1,25,82,99,23,0.31,0.17,-3.23,14.4,8.3,890,30,0,31.165994 121.357403,50.6,19.57,33,10,87,-94,30,45,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:36.990,86,86,100,19,4,1,25,75,100,30,0.21,0.22,-3.00,14.4,8.3,890,30,0,31.165925 121.357372,49.4,20.26,33,11,40,-70,28,37,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:37.490,96,96,100,8,4,1,25,83,100,20,0.21,0.22,-3.00,14.4,8.5,892,29,0,31.165925 121.357372,49.4,20.26,33,11,32,-65,29,41,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:37.990,90,90,100,15,4,1,100,86,100,18,0.06,0.27,-2.78,14.4,8.5,892,29,0,31.165809 121.357283,44.2,22.13,35,11,118,-94,26,150,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:38.490,85,85,100,20,4,1,100,86,100,19,0.06,0.27,-2.78,14.4,8.1,895,31,0,31.165809 121.357283,44.2,22.13,35,11,92,-107,31,8,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:38.990,86,86,100,11,4,1,100,80,100,23,-0.05,0.38,-2.41,14.4,8.1,895,31,0,31.165748 121.357186,39.6,24.20,37,10,-3,-82,68,11,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:39.490,79,79,100,24,4,1,100,91,100,18,-0.05,0.38,-2.41,14.4,8.1,897,29,0,31.165748 121.357186,39.6,24.20,37,10,28,-1,47,169,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:39.990,86,86,100,17,4,1,25,85,100,15,-0.05,0.38,-2.41,14.4,8.1,897,29,0,31.165734 121.357079,36.8,27.22,40,10,102,-58,32,-40,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:40.490,94,94,100,9,4,1,25,87,100,15,-0.08,0.58,-2.13,14.4,8.1,900,29,0,31.165734 121.357079,36.8,27.22,40,10,84,0,35,-74,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:40.990,92,92,100,5,4,1,25,80,98,18,-0.08,0.58,-2.13,14.4,8.1,900,29,0,31.165734 121.357079,36.8,27.22,40,10,78,-4,88,-88,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:41.490,85,85,98,18,4,1,25,78,98,26,-0.08,0.58,-2.13,14.4,8.6,902,29,0,31.165734 121.357079,36.8,27.22,40,10,98,33,-13,-84,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:41.990,82,82,100,21,4,1,25,77,100,26,-0.08,0.58,-2.13,14.4,8.6,902,29,0,31.165877 121.356852,53.4,31.92,44,8,67,-3,60,-107,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:42.490,80,80,100,26,4,1,25,75,100,27,0.15,0.26,-1.40,14.4,7.9,905,29,0,31.165877 121.356852,53.4,31.92,44,8,38,-3,63,-71,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:42.990,79,79,100,25,4,1,25,76,100,22,0.15,0.26,-1.40,14.4,7.9,905,29,0,31.165988 121.356752,57.0,32.24,45,10,24,-4,65,-79,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:43.490,87,87,100,16,4,1,25,73,100,30,0.17,0.07,-1.22,14.3,8.3,907,28,0,31.165988 121.356752,57.0,32.24,45,10,17,-5,107,-59,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:43.990,72,72,100,30,4,1,25,68,100,35,0.17,0.07,-1.22,14.3,8.3,907,28,0,31.165988 121.356752,57.0,32.24,45,10,-7,-3,100,-60,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:44.490,77,77,100,23,4,1,25,67,100,38,0.17,-0.05,-1.13,14.3,8.3,907,28,0,31.166096 121.356650,56.0,32.00,46,11,-6,0,100,-22,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:44.990,69,69,100,36,4,1,25,67,100,36,0.17,-0.05,-1.13,14.3,9.2,910,27,0,31.166096 121.356650,56.0,32.00,46,11,0,-6,137,5,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:45.490,71,71,100,33,4,1,25,63,100,39,0.18,-0.09,-1.12,14.3,9.2,910,27,0,31.166193 121.356541,53.6,31.37,48,10,-6,-3,168,8,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:45.990,71,71,100,34,4,1,25,63,100,42,0.18,-0.09,-1.12,14.3,10.1,913,27,0,31.166193 121.356541,53.6,31.37,48,10,-12,-4,180,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:46.490,69,69,100,35,4,1,25,63,100,41,0.18,-0.07,-1.16,14.3,10.1,913,27,0,31.166284 121.356398,50.1,30.32,52,9,3,-5,182,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:46.990,66,66,100,32,4,1,25,64,100,40,0.18,-0.07,-1.16,14.3,10.1,915,26,0,31.166284 121.356398,50.1,30.32,52,9,21,-4,185,16,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:47.490,67,67,100,33,4,1,25,62,100,42,0.18,-0.05,-1.19,14.3,10.1,915,26,0,31.166341 121.356271,49.3,29.63,57,10,18,-3,183,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:47.990,69,69,100,28,4,1,25,64,100,41,0.18,-0.05,-1.19,14.2,10.0,918,26,0,31.166341 121.356271,49.3,29.63,57,10,7,-16,183,14,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:48.490,70,70,100,28,4,1,25,63,100,41,0.18,-0.05,-1.19,14.2,10.0,918,26,0,31.166395 121.356112,49.0,28.97,64,10,-1,-29,183,17,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:48.990,67,67,100,32,4,1,25,62,100,41,0.18,-0.04,-1.23,14.2,10.0,922,25,0,31.166395 121.356112,49.0,28.97,64,10,-11,-4,184,5,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:49.490,70,70,100,22,4,1,25,63,100,42,0.18,-0.04,-1.23,14.2,10.0,922,25,0,31.166431 121.355977,48.6,28.73,70,10,-9,-4,184,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:49.990,71,71,100,30,4,1,25,65,100,40,0.16,-0.02,-1.31,14.2,9.8,924,25,0,31.166431 121.355977,48.6,28.73,70,10,-6,-4,232,8,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:50.490,72,72,100,30,4,1,25,65,100,41,0.16,-0.02,-1.31,14.2,9.8,924,25,0,31.166463 121.355841,48.6,28.55,76,10,-11,-5,233,8,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:50.990,73,73,100,28,4,1,25,65,100,40,0.16,-0.02,-1.37,14.1,10.7,927,23,0,31.166463 121.355841,48.6,28.55,76,10,-6,-5,236,8,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:51.490,72,72,100,28,4,1,25,67,100,38,0.16,-0.02,-1.37,14.1,10.7,927,23,0,31.166494 121.355706,48.3,28.45,82,10,-7,-3,235,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:51.990,73,73,100,27,4,1,25,67,100,38,0.16,-0.02,-1.42,14.1,10.5,930,23,0,31.166494 121.355706,48.3,28.45,82,10,-9,-5,235,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:52.490,73,73,100,28,4,1,25,68,100,37,0.16,-0.02,-1.42,14.1,10.5,930,23,0,31.166494 121.355706,48.3,28.45,82,10,-29,-4,231,9,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:52.990,74,74,100,20,4,1,25,68,100,37,0.17,-0.03,-1.48,14.1,10.5,930,23,0,31.166524 121.355543,47.6,28.19,89,10,16,-1024,-941,224,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:53.490,77,77,100,28,4,1,25,66,100,39,0.17,-0.03,-1.48,14.1,10.4,934,22,0,31.166524 121.355543,47.6,28.19,89,10,15,-216,-941,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:53.990,73,73,100,27,4,1,25,66,100,40,-0.52,3.09,1.83,14.1,10.4,934,22,0,31.166546 121.355409,47.3,28.07,95,9,15,-3,-940,5,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:54.490,84,84,100,18,4,1,25,74,100,30,-0.52,3.09,1.83,14.6,2.7,935,34,0,31.166546 121.355409,47.3,28.07,95,9,15,-3,-942,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:54.990,78,78,100,22,4,1,25,67,100,40,-0.04,3.08,1.88,14.6,2.7,935,34,0,31.166565 121.355280,46.4,27.85,97,10,23,-565,-395,-14,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:55.490,74,74,100,23,4,1,25,72,100,35,-0.04,3.08,1.88,14.8,1.8,936,39,0,31.166565 121.355280,46.4,27.85,97,10,23,-502,-102,-181,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:55.990,84,84,100,17,4,1,25,79,100,26,1.29,0.46,-2.21,14.8,1.8,936,39,0,31.166568 121.355159,40.5,27.33,91,12,-35,-303,-242,-238,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:56.490,83,83,100,17,4,1,25,79,100,23,1.29,0.46,-2.21,14.6,5.7,937,33,0,31.166568 121.355159,40.5,27.33,91,12,-131,-65,-323,-213,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:56.990,85,85,100,19,4,1,25,77,100,28,0.51,-0.28,-2.26,14.6,5.7,937,33,0,31.166544 121.354969,66.1,26.10,79,10,-268,-135,-326,-173,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:57.490,85,85,100,12,4,1,25,80,100,25,0.51,-0.28,-2.26,14.7,4.2,938,36,0,31.166544 121.354969,66.1,26.10,79,10,-245,-111,-298,-195,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:57.990,85,85,100,12,6,1,100,90,98,15,0.51,-0.28,-2.26,14.7,4.2,938,36,0,31.166544 121.354969,66.1,26.10,79,10,-273,-94,-200,-178,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:58.500,85,85,100,15,6,1,100,77,98,27,0.51,-0.28,-2.26,14.6,5.3,940,35,0,31.166544 121.354969,66.1,26.10,79,10,-98,-81,-85,-31,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:59.000,80,80,98,27,3,1,100,78,100,26,0.51,-0.28,-2.26,14.6,5.3,940,35,0,31.166441 121.354684,51.9,22.79,52,10,-116,-35,-70,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:06:59.500,93,93,98,13,3,1,100,94,100,19,0.44,-0.32,2.99,14.5,6.8,942,32,0,31.166441 121.354684,51.9,22.79,52,10,-31,-70,-9,14,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:00.000,96,96,100,9,3,1,100,82,100,19,0.44,-0.32,2.99,14.5,6.8,942,32,0,31.166336 121.354658,37.7,17.47,41,10,-21,-70,-12,12,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:00.500,92,92,100,15,3,1,25,80,100,24,0.36,-0.20,2.88,14.4,7.8,944,31,0,31.166336 121.354658,37.7,17.47,41,10,-11,-47,3,42,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:01.000,85,85,100,17,3,1,100,78,100,26,0.36,-0.20,2.88,14.4,7.8,944,31,0,31.166336 121.354658,37.7,17.47,41,10,-8,-41,-3,13,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:01.500,81,81,100,24,3,1,100,80,100,25,0.30,-0.15,2.78,14.4,7.9,946,28,0,31.166246 121.354706,41.5,14.81,35,9,-27,-63,28,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:02.000,78,78,100,26,3,1,250,77,100,29,0.30,-0.15,2.78,14.4,7.9,946,28,0,31.166246 121.354706,41.5,14.81,35,9,-45,-15,26,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:02.500,76,76,100,23,3,1,250,77,100,29,0.22,-0.10,2.65,14.4,7.9,946,28,0,31.166150 121.354816,43.9,13.48,32,7,-14,-20,34,32,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:03.000,95,95,100,11,3,1,250,82,100,18,0.22,-0.10,2.65,14.3,8.4,948,27,0,31.166150 121.354816,43.9,13.48,32,7,3,-16,33,78,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:03.500,84,84,100,24,3,1,250,95,100,17,0.21,-0.06,2.51,14.3,8.4,948,27,0,31.166083 121.354920,43.8,12.40,31,8,23,-6,29,18,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:04.000,84,84,100,18,3,1,100,89,100,22,0.21,-0.06,2.51,14.4,7.8,951,29,0,31.166083 121.354920,43.8,12.40,31,8,23,-12,34,-2,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:04.500,91,91,100,10,3,1,100,87,100,17,0.22,0.03,2.43,14.4,7.8,951,29,0,31.166033 121.355030,41.6,11.92,32,9,22,-13,57,1,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:05.000,86,86,100,15,3,1,100,79,100,24,0.22,0.03,2.43,14.4,7.9,953,29,0,31.166033 121.355030,41.6,11.92,32,9,22,-17,63,2,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:05.500,87,87,100,20,3,1,100,82,100,20,0.22,0.01,2.39,14.4,7.9,953,29,0,31.165986 121.355135,39.8,11.94,33,10,7,-57,137,4,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:06.000,79,79,100,30,3,1,25,82,100,23,0.22,0.01,2.39,14.3,8.9,956,27,0,31.165986 121.355135,39.8,11.94,33,10,11,-59,190,3,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:06.500,86,86,100,16,3,1,25,78,100,21,0.22,0.01,2.39,14.3,8.9,956,27,0,31.165930 121.355260,39.6,11.78,34,10,-5,-43,269,-1,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:07.000,87,87,100,18,4,1,25,81,100,23,0.13,0.01,2.32,14.2,11.3,959,24,0,31.165930 121.355260,39.6,11.78,34,10,12,-24,264,1,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:07.500,91,91,100,13,4,1,25,82,100,22,0.13,0.01,2.32,14.2,11.3,959,24,0,31.165891 121.355360,36.5,11.60,36,11,5,-13,264,1,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:08.000,90,90,100,14,4,1,25,79,100,26,0.08,0.01,2.26,14.1,11.5,962,22,0,31.165891 121.355360,36.5,11.60,36,11,2,-20,266,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:08.500,85,85,100,18,4,1,25,80,100,23,0.08,0.01,2.26,14.1,11.5,962,22,0,31.165858 121.355452,32.9,11.15,39,10,-4,-18,267,5,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:09.000,86,86,100,11,4,1,25,80,100,24,0.08,0.01,2.20,14.0,11.2,966,20,0,31.165858 121.355452,32.9,11.15,39,10,-10,-11,271,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:09.500,86,86,100,17,4,1,25,79,100,27,0.08,0.01,2.20,14.0,11.2,966,20,0,31.165839 121.355532,27.3,10.55,45,12,-7,-10,273,6,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:10.000,85,85,100,17,4,1,25,80,100,25,0.08,0.01,2.11,14.0,11.5,969,21,0,31.165839 121.355532,27.3,10.55,45,12,4,-17,270,5,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:10.500,85,85,100,15,4,1,25,80,100,24,0.08,0.01,2.11,14.0,11.5,969,21,0,31.165839 121.355532,27.3,10.55,45,12,1,-5,271,4,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:11.000,91,91,100,13,4,1,25,82,100,24,0.09,0.01,2.01,14.0,11.5,969,21,0,31.165831 121.355604,24.1,9.59,49,10,-5,-5,270,10,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:11.500,86,86,100,17,4,1,25,82,100,30,0.09,0.01,2.01,14.1,11.3,973,21,0,31.165831 121.355604,24.1,9.59,49,10,17,-30,-804,695,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:12.000,83,83,100,17,4,1,25,70,100,34,0.08,-3.12,1.92,14.1,11.3,973,21,0,31.165826 121.355677,19.2,9.58,56,9,18,-2,-803,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:12.500,75,75,100,26,4,1,25,70,100,33,0.08,-3.12,1.92,14.4,3.0,975,29,0,31.165826 121.355677,19.2,9.58,56,9,15,-1,-806,7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:13.000,76,76,100,27,4,1,25,70,100,34,0.10,-2.84,1.87,14.4,3.0,975,29,0,31.165825 121.355727,10.0,8.84,61,9,17,63,-801,454,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:13.500,74,74,100,29,4,1,25,67,100,36,0.10,-2.84,1.87,14.7,1.2,975,38,0,31.165825 121.355727,10.0,8.84,61,9,-8,15,-305,649,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:14.000,81,81,100,16,3,1,25,76,100,29,0.08,-1.09,1.89,14.7,1.2,975,38,0,31.165829 121.355754,6.0,7.09,58,10,22,-1,27,227,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:14.500,83,83,100,18,3,1,25,76,100,28,0.08,-1.09,1.89,14.6,6.4,976,34,0,31.165829 121.355754,6.0,7.09,58,10,23,14,105,246,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:15.000,82,82,100,18,3,1,25,71,100,34,0.11,-0.10,1.91,14.6,6.4,976,34,0,31.165820 121.355759,4.4,15.32,42,7,41,54,94,138,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:15.500,76,76,100,25,3,1,25,69,100,34,0.11,-0.10,1.91,14.2,10.8,979,25,0,31.165820 121.355759,4.4,15.32,42,7,56,-3,142,29,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:16.000,75,75,100,20,3,1,25,68,100,36,0.11,-0.10,1.91,14.2,10.8,979,25,0,31.165859 121.355814,26.6,5.20,49,9,77,-3,-48,27,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:16.500,73,73,100,28,3,1,25,67,100,38,0.17,0.14,1.85,14.3,7.5,981,26,0,31.165859 121.355814,26.6,5.20,49,9,57,82,97,12,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:17.000,75,75,100,29,3,1,25,66,100,38,0.17,0.14,1.85,14.3,7.5,981,26,0,31.165908 121.355900,23.6,6.10,42,10,40,8,96,48,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:17.500,71,71,100,32,3,1,25,64,100,40,0.31,0.13,1.81,14.3,8.6,984,26,0,31.165908 121.355900,23.6,6.10,42,10,70,-4,92,48,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:18.000,68,68,100,38,3,1,25,63,100,41,0.31,0.13,1.81,14.3,8.6,984,26,0,31.165913 121.355955,17.4,9.21,42,11,59,0,89,11,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:18.500,68,68,100,28,3,1,25,64,100,41,0.33,0.19,1.90,14.2,8.7,986,25,0,31.165913 121.355955,17.4,9.21,42,11,44,-37,133,-23,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:19.000,72,72,100,33,3,1,25,67,100,36,0.33,0.19,1.90,14.2,8.7,986,25,0,31.165913 121.355955,17.4,9.21,42,11,34,-3,135,-84,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:19.500,76,76,100,30,3,1,25,69,100,34,0.33,0.06,2.06,14.2,9.4,989,25,0,31.165892 121.355996,17.4,13.49,39,10,21,-18,177,-7,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:20.000,75,75,100,29,3,1,25,70,100,33,0.33,0.06,2.06,14.2,9.4,989,25,0,31.165892 121.355996,17.4,13.49,39,10,21,-29,210,-46,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:20.500,75,75,100,28,3,1,25,70,100,34,0.29,-0.02,2.27,14.2,9.4,989,25,0,31.165841 121.356024,25.3,16.01,39,8,19,-22,209,-17,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:21.000,76,76,100,28,3,1,25,71,100,33,0.29,-0.02,2.27,14.2,10.5,992,24,0,31.165841 121.356024,25.3,16.01,39,8,-5,-39,234,-31,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:21.500,75,75,100,30,3,1,25,70,100,35,0.26,-0.07,2.42,14.2,10.5,992,24,0,31.165757 121.356053,31.9,16.42,43,10,5,-52,274,-31,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:22.000,80,80,100,24,3,1,25,72,100,30,0.26,-0.07,2.42,14.1,10.9,995,23,0,31.165757 121.356053,31.9,16.42,43,10,-12,-54,275,-20,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:22.500,78,78,100,29,3,1,25,76,100,28,0.16,-0.13,2.49,14.1,10.9,995,23,0,31.165678 121.356084,34.5,16.25,49,11,-5,-56,272,-63,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:23.010,81,81,100,21,4,1,25,73,100,31,0.16,-0.13,2.49,14.1,11.4,999,21,0,31.165678 121.356084,34.5,16.25,49,11,15,-72,279,-87,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:23.510,80,80,100,25,4,1,25,85,100,21,0.06,-0.25,2.53,14.1,11.4,999,21,0,31.165587 121.356128,33.2,15.39,54,10,13,-177,-1024,-564,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:24.010,85,85,100,14,4,1,25,80,100,25,0.06,-0.25,2.53,14.1,8.9,1002,21,0,31.165587 121.356128,33.2,15.39,54,10,12,-248,-1024,-734,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:24.510,83,83,100,20,3,1,25,82,100,27,0.06,-0.25,2.53,14.1,8.9,1002,21,0,31.165528 121.356177,27.7,14.28,62,12,14,-151,-1020,-574,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:25.010,84,84,100,16,3,1,25,76,100,27,0.01,3.14,2.23,14.7,1.6,1002,36,0,31.165528 121.356177,27.7,14.28,62,12,11,-45,-938,-530,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:25.510,86,86,100,11,3,1,25,75,100,30,0.01,3.14,2.23,14.7,1.6,1002,36,0,31.165483 121.356224,24.6,14.60,63,10,-173,-10,-390,-464,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:26.010,83,83,100,23,3,1,25,77,100,27,0.16,0.38,2.45,14.7,3.0,1003,37,0,31.165483 121.356224,24.6,14.60,63,10,-233,-36,-163,-38,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:26.510,96,96,100,7,3,1,25,95,100,15,0.16,0.38,2.45,14.7,3.0,1003,37,0,31.165440 121.356245,18.9,16.95,44,9,-207,-61,40,-47,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-29,16:07:27.010,95,95,100,7,3,1,25,81,100,18,0.19,-0.23,2.05,14.4,7.7,1004,31,0,31.165440 121.356245,18.9,16.95,44,9,-180,-124,66,-125,1,-1,1,-1,-1,-1,0x0000000000000000,4.1
